94.653,83.9868,72.728,83.154,97.6412,91.0005
91.0116,74.5589,69.8043,87.125,91.0995,83.8155
86.0241,68.2144,69.3865,75.7279,91.242,86.1567
79.1389,62.7874,68.5801,76.1358,86.8076,83.8452
77.9996,60.6741,70.2139,75.5792,86.3971,81.7266
88.4532,60.0062,66.1782,66.3648,87.2282,79.9264
83.8394,61.8599,60.9358,63.5194,76.4565,72.2098
72.7242,63.5594,64.0101,61.8941,71.7082,72.0462
77.3206,89.2552,61.4341,89.0573,87.0773,87.3364
95.7643,87.9631,67.1125,91.5731,98.953,98.2594
