94.653,83.9868,72.728,83.154,97.6412,91.0013
91.014,74.5589,69.8043,87.125,51.3937,83.8125
85.986,68.2144,69.3865,75.7279,91.2432,86.1717
79.3071,62.7874,68.5801,76.1358,86.8074,83.8456
77.9686,60.6741,70.2139,75.5792,86.397,81.7244
88.4477,60.0062,66.1782,66.3648,87.2299,79.9461
83.8297,61.8599,60.9358,63.5194,76.4562,72.2074
73.1135,63.5594,64.0101,61.8941,71.7075,71.9881
77.2995,89.2552,61.4341,89.0573,87.0756,87.3361
95.7986,87.9631,67.1125,91.5731,98.9529,98.2633
