46.4851,70.8257,55.7963,59.2897,61.2805,54.711
46.0365,58.0094,52.1346,50.2713,47.4367,47.6629
48.1655,48.3879,49.9646,45.389,47.5616,46.4081
51.9578,46.7584,50.6622,44.0457,50.6389,49.7352
56.7152,50.3322,50.5751,42.1375,55.9379,53.6623
48.5066,66.9836,54.0069,61.8957,53.7696,53.157
46.5497,70.6993,52.5142,60.2889,63.4957,65.3213
59.5595,51.4253,52.2035,49.8842,57.6851,58.4771
64.9171,63.8883,55.6409,63.5638,64.5216,64.4398
64.0337,68.7089,55.8925,60.8832,63.0113,0
